analysis,perm_id,outcome,outcome_label,exposure,exposure_label,n,beta,se,p_value,effect
Permuted exposure,553,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1953,-0.03025247199070301,0.0182682522433868,0.10888544339725839,-2.979944584069738
Permuted exposure,553,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1968,0.030294665279206847,0.033559494682559095,0.37411437706488293,3.075821786682953
Permuted exposure,553,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4059,0.015448385124998779,0.019133914183115445,0.4267711755325415,0.015448385124998779
Permuted exposure,553,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4096,-0.010757865688721828,0.020273022470903044,0.599999770520852,-0.010757865688721828
Permuted exposure,554,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1943,-0.0058278805830626725,0.022210798560816442,0.7949420664292174,-0.5810931428884114
Permuted exposure,554,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1963,0.011606352965595184,0.043702102212307546,0.7924425018830169,1.1673968015016856
Permuted exposure,554,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4055,-0.00782335165873686,0.018090086502710285,0.668968537203292,-0.00782335165873686
Permuted exposure,554,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4103,0.004668908500491943,0.02331862023347174,0.8428071831185839,0.004668908500491943
Permuted exposure,555,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1946,-0.018809523632783612,0.02351790848925575,0.4305625697878471,-1.863372847635103
Permuted exposure,555,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1962,-0.018391383039263066,0.03761204002700182,0.6285365420879276,-1.8223293597353196
Permuted exposure,555,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4051,0.006044762185824136,0.013008539219603328,0.6460311103433152,0.006044762185824136
Permuted exposure,555,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4096,-0.02372677559601666,0.02735291364941577,0.39334997810080485,-0.02372677559601666
Permuted exposure,556,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1948,0.002605679096521959,0.030378896790231497,0.9322575378915117,0.26090768287914123
Permuted exposure,556,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1973,0.06597156528096586,0.04180516012877817,0.12539629724352958,6.819634287127019
Permuted exposure,556,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4060,-0.0026524222500548434,0.01835642298571957,0.8862233785669142,-0.0026524222500548434
Permuted exposure,556,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4099,0.010900663175397314,0.018847869913573338,0.5678211533489546,0.010900663175397314
Permuted exposure,557,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1951,-0.004807242066539847,0.0221046689283666,0.8294141859330747,-0.4795705771720393
Permuted exposure,557,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1969,-0.016008269293676554,0.04296023866059417,0.7121335207617046,-1.5880817948891734
Permuted exposure,557,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4052,0.021776866548166046,0.013058577274228864,0.10739116227176933,0.021776866548166046
Permuted exposure,557,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4101,-0.0034430390543603445,0.022528045399909075,0.8796660645667613,-0.0034430390543603445
Permuted exposure,558,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1946,0.009182190706003625,0.025252761022932026,0.7188793580319994,0.9224476344923627
Permuted exposure,558,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1968,0.03599827201716384,0.04498193135561558,0.43005437026187365,3.6654055168961586
Permuted exposure,558,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4049,-0.0010556090984157889,0.015987341894523482,0.947860788657336,-0.0010556090984157889
Permuted exposure,558,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4102,-0.014412929980024162,0.024232087812222636,0.5569380744832215,-0.014412929980024162
Permuted exposure,559,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1942,0.0398931601285251,0.024464386513932162,0.11416072243144768,4.069958004313379
Permuted exposure,559,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1970,-0.023660036759659945,0.04244758836222382,0.5815354158337626,-2.3382332565197173
Permuted exposure,559,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4045,0.02983298423286879,0.011901559913953657,0.018772880429748433,0.02983298423286879
Permuted exposure,559,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4109,-0.00939800453278009,0.020346755329193528,0.6478589198696533,-0.00939800453278009
Permuted exposure,560,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1949,-0.0024603211472012084,0.029626229104423068,0.9344063276395832,-0.24572970377294556
Permuted exposure,560,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1971,0.027769089048277188,0.044353435302433054,0.5361553309217357,2.8158244010038302
Permuted exposure,560,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4050,0.00894452727879588,0.016985583324770504,0.6029387247778686,0.00894452727879588
Permuted exposure,560,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4099,-0.012639286257378006,0.02791852158703624,0.654366962079725,-0.012639286257378006
Permuted exposure,561,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1957,-0.010000488974607057,0.020428864716784362,0.6282816850543214,-0.9950650359942026
Permuted exposure,561,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1969,-0.027565679849803904,0.04047637545276526,0.5012539311748376,-2.7189213611205965
Permuted exposure,561,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4062,-0.017212176620316242,0.018310485416516788,0.3558605145833106,-0.017212176620316242
Permuted exposure,561,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4101,-0.02289903089486526,0.02152404195800094,0.2968050560131487,-0.02289903089486526
Permuted exposure,562,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1950,-0.05695150007887335,0.031071427221653507,0.077467907385055,-5.5360116784640585
Permuted exposure,562,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1979,-0.031072552048211195,0.04990068330879487,0.5383557679973532,-3.0594761810990523
Permuted exposure,562,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4051,-0.020000100273042644,0.017741336767277644,0.26990535054227016,-0.020000100273042644
Permuted exposure,562,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4114,-0.008456931086258652,0.02513884610831495,0.7391632078061303,-0.008456931086258652
Permuted exposure,563,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1946,0.004145934786330714,0.02079229997852948,0.8433927161191378,0.41545410635346336
Permuted exposure,563,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1974,0.05581876097242364,0.04275388025957149,0.20195736016610738,5.740602312955945
Permuted exposure,563,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4052,-0.005991748478294774,0.01214530929268384,0.625914862679126,-0.005991748478294774
Permuted exposure,563,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4097,0.016358389904760816,0.01567959431609207,0.30606495484695095,0.016358389904760816
Permuted exposure,564,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1955,-0.02191341831557545,0.02724587300835779,0.42800929305836644,-2.167506359472726
Permuted exposure,564,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1976,-0.005401896502622651,0.032446276823546776,0.8689287783685338,-0.5387332495929931
Permuted exposure,564,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4058,-0.02786768574785925,0.014622299504285325,0.0677846942945378,-0.02786768574785925
Permuted exposure,564,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4112,0.0020717717421866494,0.02554103094612697,0.9359484590945208,0.0020717717421866494
Permuted exposure,565,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1939,0.005687042778852028,0.026135150317517626,0.8293177408475433,0.5703244705758781
Permuted exposure,565,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1972,0.012735879610553572,0.05104503974017417,0.8047307241437288,1.2817326323176559
Permuted exposure,565,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4056,-0.041539102429163546,0.016672088925869837,0.019425773342887316,-0.041539102429163546
Permuted exposure,565,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4107,-0.0432323113910549,0.02310399278845139,0.07219050029780925,-0.0432323113910549
Permuted exposure,566,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1956,0.022118359499677036,0.024297959413820305,0.3704360510307053,2.2364783893890516
Permuted exposure,566,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1975,0.05156237191511789,0.03332162605601059,0.13260808501924506,5.291485656018158
Permuted exposure,566,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4057,0.016776072312041444,0.017362916981380653,0.34284542545368624,0.016776072312041444
Permuted exposure,566,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4100,0.04371815839416686,0.02110345438102923,0.04798049830777091,0.04371815839416686
Permuted exposure,567,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1948,-0.006187425533552387,0.021809605637294765,0.7787261481362995,-0.6168322835333084
Permuted exposure,567,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1966,-0.0542722650892248,0.04405843816195469,0.22790994586053404,-5.282581107264395
Permuted exposure,567,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4057,-1.3194830271433936e-4,0.014944645110652913,0.9930228586233778,-1.3194830271433936e-4
Permuted exposure,567,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4102,-0.03882364841037331,0.025449568227618072,0.13834851128714826,-0.03882364841037331
Permuted exposure,568,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1956,-0.020057702140624575,0.018748331081184844,0.29382788035328206,-1.9857884623159405
Permuted exposure,568,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1974,0.06678867029958661,0.03168846612741268,0.04382185751409332,6.906952815735989
Permuted exposure,568,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4055,0.018517327553285327,0.016215394028649598,0.2638789616878321,0.018517327553285327
Permuted exposure,568,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4102,-0.028189646565148375,0.019310095575097025,0.15587255660924212,-0.028189646565148375
Permuted exposure,569,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1946,-0.01906704536465989,0.024709087655192634,0.44677912665969155,-1.8886419080141326
Permuted exposure,569,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1961,-0.0185697174319831,0.044968865089530304,0.6826834741039518,-1.839836253920546
Permuted exposure,569,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4066,0.009739439692689651,0.012830690698595342,0.4546356844394446,0.009739439692689651
Permuted exposure,569,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4102,-0.007798314453929619,0.026619903768496624,0.7717996995999328,-0.007798314453929619
Permuted exposure,570,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1949,-0.022511824399374242,0.02584134190090009,0.3910776320567103,-2.226032405942835
Permuted exposure,570,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1973,-0.053856309907436416,0.046636913350776216,0.2575995808221673,-5.243174710991139
Permuted exposure,570,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4058,0.0035001522083398275,0.02193150928725923,0.8744337274920402,0.0035001522083398275
Permuted exposure,570,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4104,0.004671066880186248,0.020337504507044062,0.8200119791826108,0.004671066880186248
Permuted exposure,571,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1949,0.05046260334157873,0.022626685498688265,0.03392590348570047,5.175753040244091
Permuted exposure,571,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1975,-0.02297764717798042,0.053959496536383475,0.6733745942444269,-2.271567140821096
Permuted exposure,571,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4061,-0.0036687468087066247,0.013265240016946246,0.7842982407494938,-0.0036687468087066247
Permuted exposure,571,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4107,-0.0018499293774431097,0.024805101288538807,0.9410998276423885,-0.0018499293774431097
Permuted exposure,572,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1950,-0.043693451636076804,0.022092101420237455,0.05787078233718954,-4.2752644888954805
Permuted exposure,572,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1978,0.03343557416420637,0.04487241635350744,0.46219255045708096,3.4000825212949115
Permuted exposure,572,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4050,-0.02237078819912776,0.011194690398553123,0.0558425037423134,-0.02237078819912776
Permuted exposure,572,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4099,0.019402643358930237,0.01954461041342032,0.32965256064671433,0.019402643358930237
Permuted exposure,573,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1954,-0.05597936741347147,0.025991440591516295,0.040014835589270666,-5.444135499030523
Permuted exposure,573,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1970,-0.041158229685200484,0.04656459071553934,0.3840221009643542,-4.032273149846777
Permuted exposure,573,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4054,-3.727975598043055e-4,0.016018127441494986,0.9816098282747321,-3.727975598043055e-4
Permuted exposure,573,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4103,-0.04350472496729992,0.02366723828303503,0.07706189126654497,-0.04350472496729992
Permuted exposure,574,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1944,-0.04970155713263359,0.0235026842620618,0.04348644147767726,-4.848664549597991
Permuted exposure,574,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1972,-0.016563210549367526,0.04737403280386769,0.7291454398780579,-1.6426794776983833
Permuted exposure,574,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4056,-0.030890441826235054,0.017983051931308624,0.09773130164347471,-0.030890441826235054
Permuted exposure,574,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4106,0.048396467213617546,0.02416853756861367,0.05537223066430674,0.048396467213617546
Permuted exposure,575,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1941,-0.03302403793201777,0.027698236104393887,0.24315862730239568,-3.248469775755758
Permuted exposure,575,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1962,-0.0353865485896824,0.04383623348636872,0.4260974243702712,-3.476776502328194
Permuted exposure,575,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4049,-0.003963488481462826,0.013988773629408575,0.7790823513268295,-0.003963488481462826
Permuted exposure,575,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4101,-0.0033486609804405185,0.025882260121700362,0.8980155645283849,-0.0033486609804405185
Permuted exposure,576,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1948,-0.011731418987325956,0.02519940079880321,0.6451431252820087,-1.1662874195991546
Permuted exposure,576,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1979,0.041422054529402716,0.026187300091535016,0.12455062627530251,4.2291916751219905
Permuted exposure,576,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4056,-0.005656312528470807,0.018596588043791527,0.7634280990545477,-0.005656312528470807
Permuted exposure,576,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4096,-0.004559531588059104,0.02581758398764416,0.8611362069212019,-0.004559531588059104
Permuted exposure,577,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1953,0.003621519855680291,0.026091535110029165,0.8906012354826831,0.36280854821690856
Permuted exposure,577,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1965,0.0073209275960500406,0.03979586452227099,0.8553235626979774,0.7347791101730117
Permuted exposure,577,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4059,-0.012253799274287382,0.013826609121363095,0.3836082441684745,-0.012253799274287382
Permuted exposure,577,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4103,0.011728839192982236,0.017067462901503037,0.4976067763013112,0.011728839192982236
Permuted exposure,578,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1949,0.008882668500219014,0.028937540663032786,0.7611451187775422,0.8922236469673717
Permuted exposure,578,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1978,0.0028662293176455853,0.0461137749110369,0.9508653402850757,0.2870340880184896
Permuted exposure,578,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4054,0.025287364160451332,0.015488036371142828,0.1145853532038096,0.025287364160451332
Permuted exposure,578,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4100,0.02230074393826346,0.023905738742019532,0.35915919705070964,0.02230074393826346
Permuted exposure,579,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1959,-0.03271723339117499,0.025611367522377256,0.21193454602535491,-3.218781412920091
Permuted exposure,579,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1969,0.027181675255734613,0.05313171258458354,0.612811375743423,2.7554467027415486
Permuted exposure,579,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4062,0.009894820158837577,0.016398324315817957,0.5514679915117304,0.009894820158837577
Permuted exposure,579,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4104,0.008292883656961665,0.016793120179212064,0.6254223768631687,0.008292883656961665
Permuted exposure,580,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1943,-0.017744925503504844,0.024154007895610473,0.46865661295882166,-1.7588411457005515
Permuted exposure,580,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1973,-0.09659800533058323,0.030860486177738553,0.00396392731871101,-9.207908784984188
Permuted exposure,580,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4056,-1.9962122058219667e-4,0.016785317737053138,0.9906020811653531,-1.9962122058219667e-4
Permuted exposure,580,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4094,4.742308436209255e-4,0.022328162718102472,0.9832110829810107,4.742308436209255e-4
Permuted exposure,581,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1948,-0.01226559865428842,0.02106710691702298,0.5650805484116603,-1.2190682807835196
Permuted exposure,581,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1972,-0.042368426817300055,0.06464011376649749,0.5173437606992162,-4.148342769928193
Permuted exposure,581,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4053,-0.03238737425102557,0.016739866457802476,0.0639718557637982,-0.03238737425102557
Permuted exposure,581,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4103,-0.010079520413266112,0.021272686327006702,0.6394342138229494,-0.010079520413266112
Permuted exposure,582,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1949,-0.05028108030058701,0.027405683581273415,0.0771971107099215,-4.903790977889189
Permuted exposure,582,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1974,-0.006050925085442098,0.029607492771173062,0.8394908224073053,-0.6032655106911644
Permuted exposure,582,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4053,0.012295029382468467,0.018665825271575138,0.5158849178355456,0.012295029382468467
Permuted exposure,582,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4101,-0.04667958052543231,0.026228679390426612,0.08638208356286023,-0.04667958052543231
Permuted exposure,583,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1946,0.024120619295453623,0.023195718937532313,0.3072951521449907,2.4413874518612433
Permuted exposure,583,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1963,-0.04934753433544856,0.04289186184207294,0.25933257694359113,-4.814972844201948
Permuted exposure,583,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4056,7.844767223048944e-4,0.014886300772275934,0.9583754302661103,7.844767223048944e-4
Permuted exposure,583,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4094,-0.01729096471321308,0.01843552578189641,0.3566027045496071,-0.01729096471321308
Permuted exposure,584,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1948,-0.005911829978611278,0.020888707109198622,0.7792467615806803,-0.5894389497075436
Permuted exposure,584,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1966,-0.06606527233624389,0.038052276837606515,0.09314817882834033,-6.393023716278446
Permuted exposure,584,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4055,-0.004441018779835247,0.018470783524859497,0.811809469946065,-0.004441018779835247
Permuted exposure,584,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4099,0.03894511813867189,0.02600658070320522,0.14586107628940526,0.03894511813867189
Permuted exposure,585,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1957,-0.04909956293290719,0.020401800818496147,0.022943846651627738,-4.791366752820359
Permuted exposure,585,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1976,-0.016346391578033376,0.0407193827126937,0.6910391344514135,-1.6213514325607137
Permuted exposure,585,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4055,-0.0027259008724301787,0.016811804185869098,0.8724474989614239,-0.0027259008724301787
Permuted exposure,585,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4107,0.008589438370900756,0.020738310398142036,0.6818964915661135,0.008589438370900756
Permuted exposure,586,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1952,-0.039566668383927465,0.02573753129951095,0.1354413706476713,-3.8794130187534304
Permuted exposure,586,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1975,-0.023645940134780778,0.05438110162135199,0.6669124304726239,-2.336856545525423
Permuted exposure,586,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4057,0.006267449921317652,0.015351884748153296,0.686307740887568,0.006267449921317652
Permuted exposure,586,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4109,-0.0339902012138316,0.027727417968279704,0.23083291491149024,-0.0339902012138316
Permuted exposure,587,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1953,-0.004497237318793963,0.026339223322444306,0.865653724671958,-0.44871398895595105
Permuted exposure,587,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1972,-0.02903055661092155,0.04475934160182152,0.5217053260962561,-2.8613218274838315
Permuted exposure,587,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4058,0.01884273500570875,0.017163348575272633,0.2823346790086593,0.01884273500570875
Permuted exposure,587,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4100,-0.008951009256941967,0.01831020882250943,0.6288929078418007,-0.008951009256941967
Permuted exposure,588,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1947,0.0030659065461253678,0.02924076936117551,0.9172420104710554,0.30706112444265354
Permuted exposure,588,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1971,0.03969066964866403,0.04907679440793609,0.42524666105362474,4.048886961992704
Permuted exposure,588,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4059,0.005949567811746412,0.017029749709453354,0.7296304831512144,0.005949567811746412
Permuted exposure,588,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4104,-0.004942141906990738,0.02556041314040707,0.8481309574821392,-0.004942141906990738
Permuted exposure,589,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1940,0.007363521790384841,0.024962752481650613,0.7701850744200143,0.7390699183118077
Permuted exposure,589,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1971,-0.024170196155458918,0.026376609813708325,0.3670413474743549,-2.3880436177420195
Permuted exposure,589,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4053,0.018640072843773215,0.01427514133793018,0.20306634864958606,0.018640072843773215
Permuted exposure,589,HbA1c,HbA1c,pct_oxidative_10,%Oxidative per 10 percentage points,4101,-0.012658437779370306,0.025277845086578325,0.620445463291888,-0.012658437779370306
Permuted exposure,590,ln_HOMA_IR,ln(HOMA-IR),ln_Sigma_DEHP,ln(Sigma DEHP),1956,-0.04486664818519845,0.032302725581491346,0.17579945519022447,-4.387502566726276
Permuted exposure,590,ln_HOMA_IR,ln(HOMA-IR),pct_oxidative_10,%Oxidative per 10 percentage points,1971,-0.069812808790008,0.03206739075752818,0.03775876333804579,-6.743162782989942
Permuted exposure,590,HbA1c,HbA1c,ln_Sigma_DEHP,ln(Sigma DEHP),4050,0.008305904806274822,0.013644188582426787,0.547972222835472,0.008305904806274822
